gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Diexf,18.12154171,0.039046667,0.195608709,0.199616201,0.841780756,0.93287537
Dimt1,25.56275381,0.218323656,0.084936397,2.570436977,0.010157031,0.047765439
Dio1,0.601912423,0.991383698,1.188099883,0.834427907,0.404039897,0.639558765
Dio2,8.907067635,0.41707771,0.293232141,1.422346504,0.154925685,0.344730401
Dio3,0,NA,NA,NA,NA,NA
Dip2a,239.6752471,0.069568913,0.056619979,1.228699027,0.219184671,0.435338876
Dip2b,522.6522119,0.101443838,0.044391237,2.285222141,0.022299806,0.086304944
Dip2c,882.9579929,-0.170307165,0.088572209,-1.922805887,0.054504433,0.165760581
Dipk1a,75.15644922,0.098826531,0.060034482,1.646162818,0.099730242,0.253145914
Dipk1b,14.45155202,0.48099596,0.126527641,3.801508953,0.000143818,0.001856945
Dipk1c,1.108617204,1.153390526,0.421333584,2.737475885,0.006191266,0.032933094
Dipk2a,7.29128107,0.287079525,0.153735166,1.86736407,0.061850764,0.181305607
Dipk2b,0.255193042,-0.037766905,1.324577486,-0.028512416,0.977253465,NA
Diras1,11.09215397,0.088540185,0.176883506,0.500556478,0.616683298,0.808591459
Diras2,25.69628199,0.470914193,0.127023857,3.70728937,0.00020949,0.002480182
Dirc2,38.50284229,-0.013959117,0.158302998,-0.08817974,0.92973382,0.971857131
Dis3,30.61586723,-0.261775428,0.110102648,-2.377557973,0.017427703,0.071866071
Dis3l,44.42942766,0.029049117,0.083758776,0.346818787,0.728727462,0.875953266
Dis3l2,375.9535117,-0.061475505,0.05191457,-1.184166711,0.236347077,0.457879862
Disc1,50.03110046,0.221711423,0.079122926,2.802113542,0.0050769,0.028470778
Disp1,69.32974168,-0.119027843,0.110711766,-1.075114668,0.282323393,0.512358861
Disp2,133.1465858,-0.038726455,0.061303616,-0.631715672,0.527572685,0.74484681
Disp3,39.70788304,-0.089840253,0.082715841,-1.086131168,0.277420965,0.508256279
Dixdc1,217.3633358,-0.013303881,0.077612377,-0.171414428,0.863897911,0.943090962
Dkc1,27.91196021,0.546728043,0.14049523,3.891434915,9.96531E-05,0.001396428
Dkk1,75.74038762,-0.196687298,0.143627291,-1.369428446,0.170865387,0.368530341
Dkk2,17.84170454,-0.747225006,0.160928897,-4.6431997,3.43054E-06,0.000100976
Dkk3,55.4158859,-0.333809279,0.108091229,-3.08821799,0.002013607,0.014134234
Dkk4,0.148026124,0.607205586,1.881052179,0.322801033,0.746845931,NA
Dkkl1,0.364349104,0.454392777,0.678839328,0.669367195,0.503261272,NA
Dlat,194.373674,-0.089820878,0.052743171,-1.702985927,0.088570702,0.233553845
Dlc1,810.4546939,0.075765252,0.102527864,0.738972311,0.459923811,0.688346951
Dld,49.78361772,0.38670647,0.090187531,4.287804145,1.80448E-05,0.000371317
Dlec1,8.334681336,0.18969031,0.176328025,1.075780835,0.282025285,0.511939883
Dleu2,142.8631894,0.460755304,0.112228966,4.105493619,4.03452E-05,0.000688063
Dleu7,3.24074103,0.443040901,0.272115613,1.628134806,0.103496305,0.26009012
Dlg1,352.3093794,-0.093212605,0.058693653,-1.588120712,0.112259046,0.274883025
Dlg2,6289.408284,-0.255700162,0.059333837,-4.309516686,1.63612E-05,0.000348444
Dlg3,37.27437897,-0.438820113,0.127018321,-3.454778101,0.000550746,0.005252437
Dlg4,145.1207755,-0.092351,0.039640884,-2.329690722,0.019822503,0.079071917
Dlg5,111.5530372,-0.185293077,0.064036437,-2.893556955,0.003809052,0.022739822
Dlgap1,3467.99385,-0.293362261,0.064522966,-4.546633218,5.45109E-06,0.000145115
Dlgap2,870.5751863,-0.185566314,0.076830345,-2.415273713,0.015723389,0.066543993
Dlgap3,90.70122129,-0.192408393,0.113647391,-1.693029571,0.090449839,0.236923413
Dlgap4,202.0901751,-0.150597156,0.05512593,-2.731875094,0.006297501,0.033319718
Dlgap5,0.839281174,0.108666772,0.562513762,0.193180647,0.846817495,0.935443169
Dlk1,30.94061814,0.487823201,0.286774554,1.701068641,0.088930099,0.234195618
Dlk2,11.71615544,-0.324747544,0.220844461,-1.470480822,0.141431576,0.323464367
Dll1,4.968775757,0.448171392,0.231072601,1.939526326,0.052437282,0.161070463
Dll3,0.954721729,0.145725515,0.421082887,0.34607323,0.729287681,0.876257755
Dll4,2.786072631,-0.132997481,0.305292565,-0.435639437,0.663098353,0.838128178
Dlst,151.9769596,0.144427232,0.054784297,2.636288846,0.008381835,0.04146621
Dlx1,1.128872,-0.538134307,0.545732337,-0.98607737,0.324095148,0.560213203
Dlx1as,9.311550342,0.713915451,0.319806649,2.232334612,0.025592856,0.095423836
Dlx2,0.128945589,0.113260772,2.98235809,0.037976919,0.969706084,NA
Dlx3,0.218923329,-0.73863318,0.984205961,-0.750486391,0.452961817,NA
Dlx4,0.002282901,0.066773036,2.982930691,0.022385044,0.98214081,NA
Dlx4os,0.037166274,0.088003249,2.982274851,0.029508765,0.976458828,NA
Dlx5,0,NA,NA,NA,NA,NA
Dlx6,0.119079311,0.96318007,2.296816228,0.419354434,0.67495712,NA
Dlx6os1,0.656317464,0.443764233,0.585051671,0.758504342,0.448149115,0.677830355
Dmac1,2.132138085,0.674377516,0.241344132,2.794256941,0.005201913,0.029022201
Dmac2,20.57836677,1.093247423,0.166935812,6.548908892,5.7959E-11,9.32282E-09
Dmac2l,21.07257723,0.614409771,0.200877968,3.058621995,0.002223575,0.015215303
Dmap1,11.48778763,-0.115861889,0.151505505,-0.764737159,0.444428074,0.674407497
Dmbt1,0.610401915,0.009540495,0.733775667,0.013001924,0.989626258,0.995115711
Dmbx1,0.705898518,0.29352286,0.643917643,0.455839132,0.648505662,0.829502085
Dmc1,19.15654537,-0.003783399,0.137434216,-0.027528802,0.978037968,0.990379483
Dmd,2183.413721,-0.15904728,0.075163952,-2.116004748,0.034344404,0.118570212
Dmgdh,4.389029706,0.578057245,0.282628093,2.045292946,0.040825986,0.13434755
Dmkn,1.790531037,-0.009325562,0.425733437,-0.021904697,0.982523978,0.992167213
Dmp1,1.175834058,-0.460963358,0.4567071,-1.009319448,0.312821456,0.547368642
Dmpk,29.78305885,-0.544504383,0.139832271,-3.893982277,9.86119E-05,0.001384384
Dmrt1,32.33688382,-0.045822222,0.072175861,-0.63486907,0.525513811,0.743189955
Dmrt2,130.2897325,0.265604393,0.060613891,4.381906331,1.17645E-05,0.000269196
Dmrt3,10.30018892,1.728500533,0.17437352,9.912631976,3.66852E-23,3.10344E-20
Dmrta1,0.878119798,0.598475295,0.757508492,0.79005754,0.429494165,0.662798205
Dmrta2,1.363559455,-0.66798793,0.385879314,-1.731079913,0.083437513,0.223737523
Dmrta2os,0,NA,NA,NA,NA,NA
Dmrtb1,0.111924098,0.261087377,1.171353542,0.222893745,0.823618205,NA
Dmrtc1a,1.942403746,-1.270633211,0.307333096,-4.134384571,3.55907E-05,0.000622933
Dmrtc1b,0.027282078,0.573136187,2.714508317,0.211138122,0.832779494,NA
Dmrtc1c1,0,NA,NA,NA,NA,NA
Dmrtc1c2,0,NA,NA,NA,NA,NA
Dmrtc2,0.306953064,0.861083494,0.868704625,0.991227018,0.321574741,NA
Dmtf1,126.601994,-0.114156781,0.065602272,-1.740134564,0.081835392,0.220753766
Dmtf1l,0.012568731,0.30299656,2.982998787,0.101574483,0.919094434,NA
Dmtn,123.5827435,-0.276525103,0.058693404,-4.711348839,2.46083E-06,7.73146E-05
Dmwd,17.20237166,-0.035793645,0.131993791,-0.271176732,0.786255108,0.904787967
Dmxl1,164.5857829,0.017654557,0.084606834,0.208665857,0.834709095,0.928941261
Dmxl2,335.1472149,-0.300387419,0.072385754,-4.149814073,3.32745E-05,0.000592842
Dna2,23.28947511,0.280095451,0.122512594,2.286258441,0.022239144,0.086124836
Dnaaf1,2.012908174,0.072298277,0.387260558,0.186691559,0.851902475,0.937659234
Dnaaf10,14.07904516,0.213824979,0.113472994,1.884368877,0.059515097,0.17631042
Dnaaf2,0,NA,NA,NA,NA,NA
Dnaaf3,4.958004276,-0.216621995,0.326311202,-0.663850932,0.506785724,0.727962779
Dnaaf4,0.012217845,0.206300684,2.978286867,0.069268238,0.944776107,NA
Dnaaf5,30.36871048,-0.203135599,0.098548193,-2.06128183,0.039276161,0.130412383
Dnaaf6,0,NA,NA,NA,NA,NA
Dnaaf6b,0.344878331,1.110863921,0.579770495,1.916040795,0.055359903,NA
Dnaaf9,569.4804268,-0.275979311,0.036798655,-7.49971195,6.39582E-14,1.87291E-11
Dnah1,5.71444851,0.142688391,0.266097792,0.536225386,0.591802791,0.79101519
Dnah10,10.49196811,0.078922306,0.175564786,0.449533805,0.653046627,0.832472263
Dnah11,34.34578767,0.049974987,0.175472949,0.284801656,0.775796103,0.899262055
Dnah12,80.90828829,-0.036257959,0.262275005,-0.138244052,0.890047541,0.954646103
Dnah14,23.14758942,-0.017286463,0.197368661,-0.087584641,0.93020681,0.972006551
Dnah17,6.112031203,0.592787313,0.196629088,3.014748823,0.002571922,0.017002969
Dnah2,36.52409032,0.170157018,0.174045688,0.97765719,0.328243902,0.564522172
Dnah2os,0.213311802,-0.142368539,1.362545469,-0.104487184,0.916782739,NA
Dnah3,13.05001875,0.779928669,0.219646952,3.55082856,0.00038402,0.003970761
Dnah5,30.76506574,-0.340249165,0.169779224,-2.004068329,0.045062741,0.144382173
Dnah6,39.69194653,-0.058783171,0.199051745,-0.295316029,0.767752473,0.895949119
Dnah7a,54.01697962,0.098716071,0.130596968,0.755883328,0.449719151,0.679232634
Dnah7b,113.9689118,-0.088557908,0.082848186,-1.068917882,0.285106674,0.515811606
Dnah7c,28.54123902,0.065808607,0.148072461,0.444435156,0.656728001,0.834974911
Dnah8,21.08816881,0.447332336,0.229948577,1.94535814,0.051731889,0.159424723
Dnah9,89.99483497,-0.243559218,0.131375847,-1.853911688,0.063751795,0.185450173
Dnai1,8.175818602,0.04293304,0.119447426,0.359430437,0.719273109,0.871331099
Dnai2,0.783180933,0.562321352,0.411348695,1.367018686,0.171619449,0.36956348
Dnai3,0.690330026,0.350505992,0.56229601,0.62334782,0.53305598,0.748664553
Dnai4,30.46375407,0.108237755,0.103381076,1.046978409,0.295109536,0.528011665
Dnaic1,18.49865237,-0.154899781,0.263979268,-0.586787675,0.557346315,0.766472827
Dnaic2,5.762753252,-0.273739008,0.39110158,-0.699917929,0.48397856,0.709079813
Dnaja1,47.372585,0.451121088,0.097422292,4.630573532,3.64654E-06,0.000105952
Dnaja2,136.4844584,0.570973517,0.14595939,3.911865611,9.15859E-05,0.001307446
Dnaja3,64.84460571,0.294787504,0.058851469,5.009008415,5.47112E-07,2.35341E-05
Dnaja4,16.76610735,0.194044461,0.147028881,1.319771054,0.186911469,0.391997507
Dnajb1,8.163475541,0.898933308,0.261354987,3.439510826,0.000582766,0.005462031
Dnajb11,33.84416748,0.442478454,0.104219447,4.24564194,2.17968E-05,0.000430676
Dnajb12,57.64116149,0.146313243,0.093049434,1.572424849,0.115852055,0.281149255
Dnajb13,0.698157764,-1.05103615,0.74519584,-1.41041602,0.158416878,0.350654124
Dnajb14,101.6188256,-0.029431285,0.060878113,-0.483446069,0.628779044,0.81685486
Dnajb2,53.37301987,0.217014745,0.095478307,2.272922001,0.023030881,0.088292774
Dnajb3,0.29241152,0.754079346,0.626304976,1.20401302,0.228584546,NA
Dnajb4,110.8192517,0.175999796,0.062890939,2.798492088,0.005134183,0.028721496
Dnajb5,17.1643357,-0.605724009,0.120275604,-5.036133597,4.75029E-07,2.07949E-05
Dnajb6,121.5950088,0.016750852,0.076035053,0.220304341,0.82563414,0.925683592
Dnajb7,0.418061303,0.764136999,0.900324556,0.848735042,0.396028743,NA
Dnajb8,0.202845783,0.118293471,0.819284661,0.144386288,0.885195444,NA
Dnajb9,12.16887196,0.634962837,0.23394758,2.714124403,0.006645121,0.034716652
Dnajc1,412.2285367,0.106522001,0.03692989,2.884438593,0.003921122,0.023238805
Dnajc10,134.4407441,-0.037892187,0.053512234,-0.708103254,0.478881139,0.704503677
Dnajc11,126.7265832,-0.213673942,0.072216349,-2.95880287,0.003088366,0.019497337
Dnajc12,17.62222764,0.357640554,0.182778061,1.956693004,0.050383573,0.15644524
Dnajc13,175.9367596,-0.155770732,0.062111597,-2.507917029,0.012144518,0.05475581
Dnajc14,15.20508335,0.16339245,0.106033359,1.540953258,0.123328162,0.293737076
Dnajc15,73.0421844,0.125802636,0.070645031,1.780771209,0.074949835,0.207951217
Dnajc16,31.28379603,0.259829417,0.13705533,1.89579944,0.05798657,0.173375769
Dnajc17,32.96920345,-0.162036673,0.17448905,-0.928635195,0.353078176,0.590860767
Dnajc18,99.43866144,0.072116534,0.089905646,0.802135767,0.422474427,0.656846939
Dnajc19,76.91647892,0.666703646,0.127806044,5.216526737,1.82309E-07,9.50714E-06
Dnajc2,48.06642692,-0.021011364,0.099496563,-0.211176784,0.832749326,0.928028518
Dnajc21,112.5199511,0.144194072,0.108069075,1.334276907,0.182113123,0.385616561
Dnajc22,0.455170271,0.327412887,0.674532824,0.485392075,0.627398253,NA
Dnajc24,95.38605968,-0.091712171,0.063163317,-1.451984733,0.14650585,0.331583445
Dnajc25,0.436203435,0.859591123,0.777273158,1.105906094,0.268767167,NA
Dnajc27,66.32526557,-0.042606388,0.081024628,-0.52584491,0.598995968,0.796065856
Dnajc28,4.907968512,0.486681028,0.206009196,2.362423801,0.018155873,0.074016506
Dnajc3,85.11917397,0.492359756,0.118247769,4.163797429,3.12998E-05,0.000567396
Dnajc30,10.52605985,0.900340779,0.200967901,4.48002281,7.46351E-06,0.000186107
Dnajc4,7.644714542,-0.259664467,0.311657273,-0.833173134,0.404747092,0.640223569
Dnajc5,156.4050553,-0.084645744,0.059183546,-1.430224274,0.152652661,0.341335235
Dnajc5b,8.020474133,-0.151461418,0.315298523,-0.480374652,0.630961015,0.818713256
Dnajc5g,0.296196956,0.387380311,0.661655814,0.58547103,0.55823104,NA
Dnajc6,640.5101535,-0.132243425,0.073556265,-1.797854,0.072200147,0.202694637
Dnajc7,277.399826,-0.094598431,0.059229127,-1.597160659,0.1102299,0.271713655
Dnajc8,123.5325327,0.040765947,0.04273237,0.95398283,0.340092334,0.577078151
Dnajc9,10.59645358,0.246475214,0.15188177,1.622809724,0.104630086,0.262103071
Dnal1,114.9935685,-0.10404333,0.043476948,-2.39306889,0.016708104,0.069653184
Dnal4,8.874175561,0.064093015,0.182487043,0.351219537,0.725423655,0.874236358
Dnali1,3.727930437,0.234478702,0.417347969,0.561830223,0.574231698,0.779416819
Dnase1,0.163411823,1.074064316,0.819166002,1.311168082,0.189800983,NA
Dnase1l1,19.9851409,0.163214983,0.16255322,1.00407106,0.315344364,0.550396942
Dnase1l2,5.661649482,-0.572406262,0.222860416,-2.568451911,0.010215388,0.047951025
Dnase1l3,1.022443507,0.32338284,0.550602367,0.587325554,0.556985082,0.766206713
Dnase2a,10.47832604,0.912009896,0.190630927,4.784165461,1.71699E-06,5.70138E-05
Dnase2b,0.179625592,-0.72421703,1.028769441,-0.703964368,0.481454964,NA
Dnd1,0.352919717,-0.168646357,1.771645886,-0.095191911,0.924162395,NA
Dner,426.7731406,-0.177770002,0.051191939,-3.472617095,0.00051541,0.004985127
Dnhd1,25.0298148,-0.364023525,0.099478035,-3.659335715,0.00025287,0.002877589
Dnlz,11.31400594,0.327268857,0.164599326,1.988275804,0.046781195,0.148303856
Dnm1,243.4923291,-0.300517995,0.07383837,-4.069943494,4.70245E-05,0.000773281
Dnm1l,262.1370498,-0.043161634,0.045811831,-0.942150368,0.34611566,0.583484227
Dnm2,303.0295479,0.056039523,0.042655028,1.313784698,0.188918669,0.394839174
Dnm3,1550.284218,-0.062064272,0.070935139,-0.874943972,0.381604392,0.617676254
Dnm3os,17.78952797,0.667609495,0.225796529,2.956686261,0.003109644,0.019606021
Dnmbp,58.67019737,-0.069750606,0.135007975,-0.516640633,0.605407045,0.800839887
Dnmt1,41.36741535,-0.060351574,0.100668922,-0.599505518,0.548835831,0.760095558
Dnmt3a,739.9442854,-0.216015658,0.055519744,-3.890789884,9.99184E-05,0.001397573
Dnmt3aos,6.417472015,1.446757216,0.237341193,6.095685278,1.0897E-09,1.23217E-07
Dnmt3a-ps1,6.457067571,0.139936682,0.350388217,0.399376108,0.689616096,0.854311406
Dnmt3b,6.291721715,-0.345262733,0.2050076,-1.684146015,0.092153453,0.239708123
Dnmt3bos,0.034077723,-0.009319951,2.982493314,-0.003124886,0.997506706,NA
Dnmt3c,0.098845945,-0.348536817,1.679291994,-0.207549859,0.835580458,NA
Dnmt3l,0.460103464,-0.029317613,0.643254813,-0.045576982,0.963647416,NA
Dnpep,11.41657094,0.176466534,0.213355206,0.827102075,0.408179208,0.643025126
Dnph1,0,NA,NA,NA,NA,NA
Dntt,0.519402239,1.170472063,0.563314316,2.077831203,0.037724909,0.126772788
Dnttip1,81.56562395,0.15228943,0.125726167,1.211278713,0.225788604,0.444129996
Dnttip2,26.8283913,0.283088956,0.170705551,1.658346518,0.097247545,0.248654558
Doc2a,8.133242218,-0.637765919,0.213224536,-2.991053149,0.002780171,0.018053233
Doc2b,19.12884007,0.19965287,0.285593723,0.699080033,0.484502016,0.70952815
Doc2g,7.538542789,0.214676577,0.208680423,1.028733665,0.303604846,0.537402222
Dock1,170.9038754,0.287794395,0.092426285,3.113772176,0.001847121,0.013250654
Dock10,967.0261075,-0.081502009,0.117625778,-0.692892413,0.488377071,0.712507708
Dock11,157.1484432,-0.148282715,0.059369694,-2.497616288,0.012503145,0.056029887
Dock2,35.45460788,0.679687153,0.194008752,3.503383967,0.000459387,0.004546297
Dock3,1069.074308,-0.194313088,0.056860073,-3.41739074,0.000632245,0.005801531
Dock4,809.3718542,-0.217773164,0.083883247,-2.596146083,0.009427597,0.045257619
Dock5,125.4889366,-0.417155182,0.16329846,-2.55455674,0.01063231,0.049470888
Dock6,63.67048254,0.277595084,0.173527805,1.599715294,0.109661757,0.270620876
Dock7,419.3636514,-0.079258234,0.034244787,-2.314461289,0.020642432,0.081559211
Dock8,19.48809954,0.467901928,0.205088601,2.281462382,0.0225211,0.086877969
Dock9,505.4021549,-0.095723954,0.082137676,-1.165408599,0.243853638,0.467795601
Dohh,2.674640995,-0.210038398,0.547046227,-0.383949999,0.701015507,0.860935583
Dok1,0.354657597,0.357780361,1.003387246,0.356572562,0.721411821,NA
Dok2,3.140163197,-0.206982823,0.245492127,-0.843134259,0.399153361,0.634796247
Dok3,19.30279443,-0.082769439,0.136751263,-0.605255391,0.545009317,0.757580197
Dok4,7.021069797,-0.473548709,0.212356999,-2.229965157,0.025749756,0.095930484
Dok5,291.0538168,0.145823158,0.266586374,0.547001543,0.584377672,0.78557886
Dok6,303.4439568,0.292151376,0.151373882,1.929998564,0.053607016,0.16373868
Dok7,19.07709091,-0.533404631,0.183397678,-2.908459024,0.003632148,0.021879735
Dolk,9.039950891,0.429348426,0.26400183,1.62630852,0.10388404,0.260663043
Dolpp1,7.467445307,-0.538369875,0.204364049,-2.634366843,0.008429436,0.041649177
Donson,30.70746158,-0.292364991,0.1325541,-2.205627666,0.02741008,0.100444994
Dop1a,103.3039258,-0.240784692,0.053948823,-4.463205659,8.07425E-06,0.000198519
Dop1b,104.3365461,-0.127711072,0.048778484,-2.618184517,0.008839899,0.04311598
Dopey1,139.9715583,-0.05486674,0.069341057,-0.791259065,0.428792831,0.662297609
Dopey2,125.1600016,0.076633207,0.077651483,0.986886593,0.323698238,0.559696551
Dot1l,183.3194773,-0.079998511,0.057917056,-1.381259971,0.167199041,0.363713648
Dpagt1,17.38191975,0.595614652,0.1661012,3.585854,0.000335977,0.003594402
Dpcd,51.77650753,0.118584648,0.080605601,1.471171322,0.141244791,0.323296148
Dpcr1,0.721509037,-0.669295495,0.954400153,-0.701273458,0.483132375,0.708294388
Dpep1,0,NA,NA,NA,NA,NA
Dpep2,1.173244365,-0.548907871,0.855676608,-0.641489863,0.521204465,0.739936054
Dpep2nb,0.118387508,1.050484788,1.219042762,0.861729236,0.388836533,NA
Dpep3,0.115886259,0.211774018,2.331815969,0.090819353,0.927636132,NA
Dpf1,27.75737644,-0.073511561,0.117589141,-0.625156034,0.531868654,0.747892614
Dpf2,22.10196403,-0.393629423,0.152459135,-2.581868394,0.009826705,0.046634484
Dpf3,155.2311639,-0.128803434,0.048658739,-2.647077089,0.008119084,0.04051737
Dph1,7.385891177,0.596650875,0.201586242,2.959779735,0.003078591,0.019478695
Dph2,2.974562094,-0.100562187,0.212688305,-0.472814841,0.636345285,0.82208944
Dph3,20.09474806,0.874220319,0.189116919,4.622644685,3.78878E-06,0.000108446
Dph5,43.96123478,0.018363104,0.073005504,0.251530398,0.801404063,0.912505992
Dph6,117.4379252,-0.058706369,0.064024523,-0.916935675,0.359176348,0.596611163
Dph7,41.28639548,0.183049832,0.112766546,1.623263622,0.104533062,0.261946207
Dpm1,0.013838272,0.276406992,2.937655363,0.094091021,0.925036853,NA
Dpm2,29.97490312,0.290660928,0.203071321,1.431324354,0.152337277,0.340863612
Dpm3,10.02767446,0.479252312,0.247857087,1.933583252,0.053164388,0.16269129
Dpp10,1226.371051,-0.303282668,0.087913569,-3.449782225,0.000561039,0.00533057
Dpp3,0.168657877,-0.070701629,1.468986625,-0.048129525,0.961613016,NA
Dpp4,11.66625005,-0.128339889,0.257379259,-0.498641145,0.618032213,0.809523672
Dpp6,3157.822948,-0.297763771,0.076415171,-3.896657772,9.75293E-05,0.001375952
Dpp7,15.31043021,-0.508559704,0.154252328,-3.296933729,0.000977466,0.00809778
Dpp8,158.3166237,-0.103678623,0.05822418,-1.780679829,0.07496477,0.207951217
Dpp9,32.88789673,-0.203157154,0.091257789,-2.226189753,0.026001474,0.096631902
Dppa1,0.518232572,-0.434455412,1.033388906,-0.420418111,0.67418004,0.845466585
Dppa2,0.248238012,0.501841465,0.683133766,0.73461669,0.462572971,NA
Dppa3,0.016131029,0.638020044,2.981690965,0.213979266,0.830563226,NA
Dppa4,1.229571726,1.188033625,0.850686275,1.39655906,0.162546209,0.356820563
Dppa5a,0.06573578,-0.049385593,2.090663189,-0.023621975,0.981154144,NA
Dpt,3.08369671,0.686597702,0.454146607,1.511841532,0.130574181,0.305734994
Dpy19l1,81.55665883,-0.024420134,0.10442832,-0.233845895,0.815104618,0.920352196
Dpy19l2,9.583864106,0.182166998,0.240510779,0.757417189,0.448799961,0.678422085
Dpy19l3,25.31735472,-0.180246364,0.099053166,-1.819693106,0.068805754,0.196228271
Dpy19l4,129.795175,0.002937663,0.054204003,0.054196422,0.956778671,0.982975806
Dpy30,54.03451653,0.31944196,0.095885089,3.331508208,0.000863768,0.007380963
Dpyd,333.5340122,-0.289061945,0.071446005,-4.045879763,5.2127E-05,0.000834361
Dpys,3.255317405,0.782542637,0.286131742,2.734903267,0.006239861,0.03308372
Dpysl2,397.6264288,-0.092802204,0.064604788,-1.436460142,0.15087145,0.338819162
Dpysl3,111.2039182,-0.277752294,0.154585025,-1.796760678,0.072373621,0.203031919
Dpysl4,29.27247147,-0.324116888,0.125515251,-2.582290876,0.009814682,0.046592797
Dpysl5,117.3975554,-0.152837731,0.090315848,-1.692258168,0.09059676,0.237252992
Dqx1,2.657374906,0.878974784,0.565399383,1.554608672,0.120039297,0.288460556
Dr1,18.09826969,0.090531083,0.099195333,0.912654663,0.361424195,0.598773486
Dram1,34.01769772,0.246797014,0.120871873,2.041806813,0.041170698,0.135150894
Dram2,68.32492533,-0.158562234,0.079011598,-2.006822263,0.044768591,0.143799662
Drap1,23.97074513,0.198527418,0.265843748,0.746782348,0.455194952,0.683930266
Draxin,3.5988391,0.153010696,0.297872206,0.513678998,0.607476438,0.802137202
Drc1,41.24322744,0.017276271,0.155217017,0.111303974,0.911375304,0.96308948
Drc3,43.54417983,0.072216887,0.095938402,0.752742232,0.451604827,0.680820134
Drc7,5.037333429,-0.448973816,0.282828291,-1.587443093,0.112412326,0.275140371
Drd1,0.705728195,-0.510225853,0.412494345,-1.236928116,0.216113771,0.431354956
Drd2,27.3573482,0.081574454,0.091411483,0.892387386,0.37218533,0.609576027
Drd3,4.517075874,-0.034791315,0.312287145,-0.111408092,0.911292744,0.96308948
Drd4,0.061502857,0.489006291,1.731901798,0.282352205,0.77767346,NA
Drd5,0.332325975,-0.227726953,0.662178412,-0.343905735,0.730917179,NA
Dreg1,0.045342252,0.891186207,2.572797089,0.346388066,0.729051093,NA
Drg1,132.4845381,0.63842852,0.13042058,4.895151661,9.82299E-07,3.78359E-05
Drg2,23.42861325,-0.0476581,0.105731111,-0.450748128,0.652171091,0.832099201
Drosha,87.75098836,-0.285185361,0.072933529,-3.910209277,9.22162E-05,0.001315621
Drp2,72.3308689,-0.095440792,0.087605861,-1.089433864,0.275962605,0.506896812
Drr1,0.326487567,-0.533227134,0.782642069,-0.681316728,0.495671101,NA
Dsc1,0.280507769,-0.269419836,1.340848543,-0.20093234,0.84075148,NA
Dsc2,1.780828887,0.618991035,0.389821715,1.587882385,0.112312937,0.274956035
Dsc3,4.228916564,-0.157884387,0.286939852,-0.55023513,0.582158111,0.784422392
Dscam,1827.330179,-0.315882107,0.073785851,-4.281066132,1.86E-05,0.000381025
Dscaml1,438.1023896,-0.1447658,0.081651367,-1.772974613,0.076232914,0.210366257
Dscc1,0.901100758,0.42713569,0.483387367,0.883630228,0.376895856,0.613765738
Dscr3,18.00560813,-0.140723897,0.194637061,-0.723006688,0.469675775,0.697520441
Dse,43.0625558,0.005788953,0.082232799,0.070397124,0.94387758,0.977063198
Dsel,22.62435302,0.431263236,0.171489014,2.51481553,0.011909468,0.054025199
Dsg1a,50.47955181,-0.068595377,0.090628568,-0.7568847,0.449118943,0.678640234
Dsg1b,99.71435416,-0.233766965,0.082407248,-2.836728219,0.004557839,0.026144791
Dsg1c,1.696603852,-0.007018862,0.386924571,-0.018140129,0.985527065,0.993658859
Dsg2,6.198088403,-0.133479813,0.265228272,-0.503263895,0.614778747,0.807517787
Dsg3,68.5368816,0.280591774,0.093657482,2.995935502,0.002736043,0.017845219
Dsg4,1.040443732,0.028297055,0.341831101,0.082780809,0.934025829,0.973494488
Dsn1,3.849291455,0.011988176,0.2329363,0.05146547,0.958954616,0.983694142
Dsp,2.273892856,-0.610998783,0.630831709,-0.968560671,0.332764434,0.569552075
Dspp,0.01163576,0.330738971,2.978589929,0.111038773,0.9115856,NA
Dst,1655.181201,-0.097335971,0.078141535,-1.245636785,0.212897771,0.427157894
Dstn,58.45897351,-0.017200997,0.105167195,-0.163558585,0.87007865,0.945826772
Dstyk,108.0372984,0.215175738,0.057488977,3.742904302,0.000181906,0.002214768
Dtd1,231.4614635,-0.164537604,0.075855924,-2.169080477,0.030076575,0.107575797
Dtd2,14.5413169,0.139070332,0.10766482,1.291697062,0.196462075,0.404962572
Dthd1,4.560181173,0.048570382,0.426964095,0.113757534,0.909430003,0.962354704
Dtl,0.698765458,0.768581369,0.538859183,1.426312093,0.153778276,0.343079663
Dtna,585.8406819,-0.00460016,0.06452092,-0.071297193,0.943161229,0.976685208
Dtnb,450.3030219,-0.093429989,0.056111263,-1.665084424,0.095895914,0.24619069
Dtnbos,23.55161801,0.667550536,0.198023463,3.371067879,0.000748774,0.006603721
Dtnbp1,117.9744217,-0.132640623,0.083098416,-1.59618715,0.110447016,0.272002243
Dtwd1,16.1441557,0.291790574,0.145700256,2.00267715,0.045211953,0.144574292
Dtwd2,13.63572465,0.153711114,0.20142477,0.763119221,0.445392298,0.674967721
Dtx1,62.22323969,-0.210612608,0.096511141,-2.182262135,0.029090192,0.104819226
Dtx2,18.07535256,-0.011073918,0.119785541,-0.092447872,0.926342206,0.969998731
Dtx3,100.2469098,-0.26932417,0.121547126,-2.215800398,0.026705175,0.098589447
Dtx3l,6.569025294,0.070704143,0.232695095,0.303848875,0.761243029,0.892866353
